Date,Price,Open,High,Low,Vol.,Change %
02/26/1992,171.27,170.47,171.27,170.14,,0.47%
02/25/1992,170.47,171.22,171.97,170.47,,-0.44%
02/24/1992,171.22,170.56,171.45,170.56,,0.39%
02/21/1992,170.56,169.35,170.56,169.28,,0.71%
02/20/1992,169.35,170.34,171.19,169.35,,-0.58%
02/19/1992,170.34,171.73,171.73,170.34,,-0.81%
02/18/1992,171.73,172.06,172.44,171.42,,-0.19%
02/17/1992,172.06,171.44,172.06,170.23,,0.36%
02/14/1992,171.44,173.43,173.43,170.99,,-1.15%
02/13/1992,173.43,174.5,174.5,173.23,,-0.61%
02/12/1992,174.5,175.38,175.68,174.32,,-0.50%
02/11/1992,175.38,173.92,175.68,173.9,,0.84%
02/10/1992,173.92,176.43,176.43,173.58,,-1.42%
02/07/1992,176.43,176.53,176.62,175.76,,-0.06%
02/06/1992,176.53,178.31,178.95,176.35,,-1.00%
02/05/1992,178.31,176.15,178.41,176.15,,1.23%
02/04/1992,176.15,174.33,176.25,173.99,,1.04%
02/03/1992,174.33,176,176.07,174.24,,-0.95%
01/31/1992,176,175.49,176.29,175.49,,0.29%
01/30/1992,175.49,176.66,176.66,174.4,,-0.66%
01/29/1992,176.66,178.66,178.75,176.26,,-1.12%
01/28/1992,178.66,179.58,179.65,178.04,,-0.51%
01/27/1992,179.58,178.78,180.32,178.77,,0.45%
01/24/1992,178.78,177.75,179.17,177.14,,0.58%
01/23/1992,177.75,175.41,178.41,175.41,,1.33%
01/22/1992,175.41,176.51,176.51,175.12,,-0.62%
01/21/1992,176.51,178.64,178.64,176.33,,-1.19%
01/20/1992,178.64,177.83,179.62,177.26,,0.46%
01/17/1992,177.83,177.57,178.32,176.3,,0.15%
01/16/1992,177.57,176.28,177.76,175.66,,0.73%
01/15/1992,176.28,172.51,176.4,172.51,,2.19%
01/14/1992,172.51,172.55,173.07,172.41,,-0.02%
01/13/1992,172.55,172.29,172.57,170.99,,0.15%
01/10/1992,172.29,171.53,173.25,171.53,,0.44%
01/09/1992,171.53,168.16,171.64,168.16,,2.00%
01/08/1992,168.16,168.06,169.16,167.5,,0.06%
01/07/1992,168.06,167.32,168.62,167.32,,0.44%
01/03/1992,167.32,166.19,167.4,165.69,,0.68%
01/02/1992,166.19,166.88,166.88,165.62,,-0.41%
12/30/1991,166.88,165.74,167.01,165.68,,0.69%
12/27/1991,165.74,158.93,165.76,158.93,,4.28%
12/23/1991,158.93,157.13,159.49,157.13,,1.15%
12/20/1991,157.13,158.16,158.69,156.99,,-0.65%
12/19/1991,158.16,161.65,161.97,157.78,,-2.16%
12/18/1991,161.65,161.2,161.75,160.77,,0.28%
12/17/1991,161.2,160.72,161.41,159.87,,0.30%
12/16/1991,160.72,163.71,163.99,160.55,,-1.83%
12/13/1991,163.71,163,164.42,163,,0.44%
12/12/1991,163,162.96,163.3,162.58,,0.09%
12/11/1991,162.85,163.95,163.98,162.56,,-0.67%
12/10/1991,163.95,164.53,165.02,163.73,,-0.35%
12/09/1991,164.53,166.9,166.9,164.43,,-1.42%
12/06/1991,166.9,164.26,167.03,164.26,,1.61%
12/05/1991,164.26,166.66,166.66,163.72,,-1.44%
12/04/1991,166.66,167.49,167.72,166.56,,-0.50%
12/03/1991,167.49,167.14,168.7,167.12,,0.21%
12/02/1991,167.14,171.1,171.1,167.14,,-2.31%
11/29/1991,171.1,169.71,172.04,169.71,,0.82%
11/28/1991,169.71,168.54,169.81,168.16,,0.69%
11/27/1991,168.54,169.46,169.8,167.76,,-0.54%
11/26/1991,169.46,165.97,169.47,165.97,,2.10%
11/25/1991,165.97,168.53,168.53,165.9,,-1.52%
11/22/1991,168.53,171.66,171.66,168.25,,-1.82%
11/21/1991,171.66,170.79,172.36,170.79,,0.51%
11/20/1991,170.79,171.03,171.46,169.88,,-0.14%
11/19/1991,171.03,172.05,173.68,171.03,,-0.59%
11/18/1991,172.05,176.66,176.66,171.93,,-2.61%
11/15/1991,176.66,177.94,177.94,174.5,,-0.72%
11/14/1991,177.94,182.15,182.15,177.72,,-2.31%
11/13/1991,182.15,182.39,182.47,181.66,,-0.13%
11/12/1991,182.39,183.34,184.02,182.15,,-0.52%
11/11/1991,183.34,182.47,184.36,182.32,,0.48%
11/08/1991,182.47,183.04,183.21,181.82,,-0.31%
11/07/1991,183.04,184.47,184.47,183.04,,-0.78%
11/06/1991,184.47,185.44,185.44,184.34,,-0.52%
11/05/1991,185.44,185.64,185.64,184.72,,-0.11%
11/04/1991,185.64,185.88,185.92,184.51,,-0.13%
11/01/1991,185.88,186.04,186.19,185.68,,-0.09%
10/31/1991,186.04,185.97,186.47,185.18,,0.04%
10/30/1991,185.97,184.59,186.35,184.59,,0.75%
10/29/1991,184.59,182.78,184.94,182.78,,0.99%
10/28/1991,182.78,182.42,183.05,182.05,,0.20%
10/25/1991,182.42,182.42,183.5,182.25,,-0.41%
10/24/1991,183.18,183.18,183.5,182.75,,0.29%
10/23/1991,182.65,182.65,183.25,182.25,,0.04%
10/22/1991,182.57,182.57,184.5,182.5,,-0.27%
10/21/1991,183.06,183.06,183.75,180.5,,1.33%
10/18/1991,180.66,180.66,180.75,178.5,,1.27%
10/17/1991,178.39,178.39,179.25,177.5,,-0.04%
10/16/1991,178.47,178.47,178.5,176.25,,1.25%
10/15/1991,176.26,176.26,180,175.75,,-2.05%
10/14/1991,179.94,179.94,181.5,179.75,,-0.89%
10/11/1991,181.55,181.55,182.5,180.75,,0.35%
10/10/1991,180.92,180.92,182.25,180.5,,-0.75%
10/09/1991,182.29,182.29,182.29,179.5,,0.58%
10/08/1991,181.24,181.24,184.25,181.24,,-1.62%
10/07/1991,184.22,184.22,187.25,184,,-1.62%
10/04/1991,187.25,187.25,190.5,187,,-0.88%
10/03/1991,188.91,188.91,189.25,185.75,,1.40%
10/02/1991,186.31,186.31,188.25,186.25,,-1.04%
10/01/1991,188.27,188.27,189,188,,0.08%
09/30/1991,188.12,188.12,189.25,186.25,,0.38%
09/27/1991,187.4,187.4,190.25,187.25,,-1.51%
09/26/1991,190.27,190.27,194,190.25,,-1.93%
09/25/1991,194.01,194.01,195.5,194,,-0.54%
09/24/1991,195.06,195.06,195.75,194.5,,-0.34%
09/23/1991,195.73,195.73,195.75,194.5,,0.20%
09/20/1991,195.34,195.34,196.75,195,,-0.66%
09/19/1991,196.63,196.63,198.5,196.5,,-0.86%
09/18/1991,198.33,198.33,199,198,,-0.34%
09/17/1991,199,199,199.75,198.5,,0.21%
09/16/1991,198.59,198.59,200.25,198.5,,-0.88%
09/13/1991,200.36,200.36,203.5,200.25,,-0.72%
09/12/1991,201.81,201.81,202,200.25,,0.84%
09/11/1991,200.13,200.13,200.5,198.25,,0.96%
09/10/1991,198.22,198.22,198.5,195.25,,1.41%
09/09/1991,195.46,195.46,195.5,194.75,,0.32%
09/06/1991,194.84,194.84,196,194.75,,-0.53%
09/05/1991,195.88,195.88,196.5,195.25,,0.10%
09/04/1991,195.68,195.68,199.5,195.5,,-1.94%
09/03/1991,199.55,199.55,201,199.25,,-0.68%
09/02/1991,200.92,200.92,202.75,200.92,,-0.51%
08/30/1991,201.94,201.94,202.25,201,,0.35%
08/29/1991,201.24,201.24,201.75,199.75,,0.69%
08/28/1991,199.87,199.87,200.25,198.25,,0.64%
08/27/1991,198.6,198.6,201,198.25,,-0.95%
08/26/1991,200.5,200.5,200.5,197.25,,1.64%
08/23/1991,197.26,197.26,199.25,196,,-1.02%
08/22/1991,199.29,199.29,202.5,198.5,,-0.05%
08/21/1991,199.39,199.39,199.5,193.5,,3.01%
08/20/1991,193.56,193.56,193.56,188.75,,2.52%
08/19/1991,188.81,188.81,201.75,187.25,,-6.47%
08/16/1991,201.87,201.87,203.25,201.75,,-0.47%
08/15/1991,202.83,202.83,203.25,201.75,,0.53%
08/14/1991,201.76,201.76,202,199.75,,1.01%
08/13/1991,199.75,199.75,200,199.25,,0.18%
08/12/1991,199.4,199.4,200.25,199.25,,-0.07%
08/09/1991,199.53,199.53,200,198,,0.71%
08/08/1991,198.12,198.12,198.12,195.75,,0.87%
08/07/1991,196.41,196.41,199.25,196.25,,-1.14%
08/06/1991,198.68,198.68,202.75,198.5,,-2.06%
08/05/1991,202.86,202.86,204.75,202.5,,-0.90%
08/02/1991,204.71,204.71,205.5,204.71,,-0.40%
08/01/1991,205.53,205.53,205.75,203.5,,0.97%
07/31/1991,203.56,203.56,203.75,202,,0.77%
07/30/1991,202,202,202,201,,0.55%
07/29/1991,200.9,200.9,201.25,199.5,,0.50%
07/26/1991,199.9,199.9,200.75,199.25,,-0.42%
07/25/1991,200.75,200.75,204,200.25,,-1.60%
07/24/1991,204.02,204.02,206,204,,-1.00%
07/23/1991,206.09,206.09,206.75,206,,-0.35%
07/22/1991,206.81,206.81,207.5,206.5,,-0.35%
07/19/1991,207.53,207.53,208,207.25,,0.18%
07/18/1991,207.16,207.16,207.5,206.25,,-0.01%
07/17/1991,207.18,207.18,208.5,207,,-0.67%
07/16/1991,208.57,208.57,209,208,,0.31%
07/15/1991,207.92,207.92,208.25,207.75,,-0.04%
07/12/1991,208,208,209.25,207.75,,-0.47%
07/11/1991,208.99,208.99,209.25,207,,1.01%
07/10/1991,206.9,206.9,207,204.5,,1.10%
07/09/1991,204.64,204.64,204.75,203.25,,0.69%
07/08/1991,203.23,203.23,204.25,203.23,,-0.49%
07/05/1991,204.24,204.24,204.75,204,,0.12%
07/04/1991,203.99,203.99,204.25,203.75,,-0.13%
07/03/1991,204.26,204.26,204.75,204,,-0.28%
07/02/1991,204.84,204.84,205,203.5,,0.64%
07/01/1991,203.53,203.53,203.75,203.25,,0.01%
06/28/1991,203.51,203.51,204.5,203.25,,0.03%
06/27/1991,203.44,203.44,203.75,202,,0.57%
06/26/1991,202.28,202.28,202.5,201.5,,0.20%
06/25/1991,201.88,201.88,203.5,201.75,,-0.74%
06/24/1991,203.38,203.38,204.5,203.25,,-0.25%
06/20/1991,203.89,203.89,204.75,203.89,,-0.39%
06/19/1991,204.69,204.69,205.5,204,,0.20%
06/18/1991,204.28,204.28,204.5,202.75,,0.48%
06/17/1991,203.31,203.31,204,201.25,,1.00%
06/14/1991,201.29,201.29,202.5,200.75,,-0.43%
06/13/1991,202.15,202.15,203,201.75,,-0.10%
06/12/1991,202.36,202.36,202.5,201.5,,0.46%
06/11/1991,201.44,201.44,203,201.25,,-0.70%
06/10/1991,202.85,202.85,203.5,202.5,,-0.30%
06/07/1991,203.47,203.47,204,203,,-0.23%
06/06/1991,203.93,203.93,204.5,203.25,,-0.27%
06/05/1991,204.49,204.49,204.5,203.25,,0.06%
06/04/1991,204.37,204.37,205.75,204,,-0.54%
06/03/1991,205.48,205.48,205.75,200.25,,2.64%
05/31/1991,200.19,200.19,200.25,198.75,,0.77%
05/30/1991,198.67,198.67,200,198.25,,-0.37%
05/29/1991,199.41,199.41,200.5,198,,0.70%
05/28/1991,198.03,198.03,198.03,196.75,,0.35%
05/27/1991,197.34,197.34,197.5,194.5,,1.43%
05/24/1991,194.56,194.56,194.75,191.5,,1.40%
05/23/1991,191.88,191.88,192,189.5,,0.67%
05/22/1991,190.61,190.61,191,190,,-0.17%
05/21/1991,190.94,190.94,192.75,184.25,,3.58%
05/17/1991,184.34,184.34,185,182.5,,1.05%
05/16/1991,182.43,182.43,182.5,182.43,,0.04%
05/15/1991,182.36,182.36,183.5,182.25,,-0.59%
05/14/1991,183.44,183.44,183.75,182.75,,0.37%
05/13/1991,182.77,182.77,184.25,182.5,,-0.77%
05/10/1991,184.18,184.18,184.75,182.25,,1.09%
05/08/1991,182.2,182.2,183,181.75,,-0.40%
05/07/1991,182.94,182.94,183.25,182.5,,-0.01%
05/06/1991,182.95,182.95,184.25,182.75,,-0.71%
05/03/1991,184.26,184.26,185,184,,-0.31%
05/02/1991,184.83,184.83,185,184,,0.40%
04/30/1991,184.1,184.1,185,183.75,,-0.43%
04/29/1991,184.89,184.89,186.5,184.5,,-0.79%
04/26/1991,186.37,186.37,187,186.25,,-0.38%
04/25/1991,187.08,187.08,187.75,186.5,,-0.15%
04/24/1991,187.37,187.37,188,187.25,,0.04%
04/23/1991,187.3,187.3,187.5,185,,0.96%
04/22/1991,185.51,185.51,188,185.25,,-1.36%
04/19/1991,188.06,188.06,190.5,187.75,,-1.34%
04/18/1991,190.62,190.62,191.75,190.5,,-0.31%
04/17/1991,191.22,191.22,192.75,190.5,,-0.46%
04/16/1991,192.11,192.11,193,191.75,,-0.47%
04/15/1991,193.02,193.02,193.5,192.5,,0.12%
04/12/1991,192.78,192.78,192.78,190.25,,1.32%
04/11/1991,190.27,190.27,191.25,190,,0.13%
04/10/1991,190.03,190.03,191.25,189.75,,-0.65%
04/09/1991,191.27,191.27,193.25,191,,-1.05%
04/08/1991,193.29,193.29,195.5,193.25,,-1.16%
04/05/1991,195.56,195.56,197.25,195.25,,-0.81%
04/04/1991,197.15,197.15,197.25,196.5,,0.08%
04/03/1991,197,197,197,193,,2.06%
04/02/1991,193.03,193.03,193.5,193,,-0.13%
03/28/1991,193.29,193.29,193.75,192.75,,0.04%
03/27/1991,193.22,193.22,193.25,191,,1.22%
03/26/1991,190.9,190.9,192,190.5,,-0.50%
03/25/1991,191.85,191.85,193.25,191.75,,-0.59%
03/22/1991,192.98,192.98,193.75,192.75,,-0.33%
03/21/1991,193.61,193.61,195.75,193.25,,0.17%
03/20/1991,193.28,193.28,193.75,191.25,,-0.19%
03/19/1991,193.65,193.65,199.5,193.5,,-2.98%
03/18/1991,199.6,199.6,200,198.25,,0.64%
03/15/1991,198.33,198.33,198.33,197,,0.59%
03/14/1991,197.16,197.16,198.25,196,,0.64%
03/13/1991,195.91,195.91,196.5,194.25,,0.58%
03/12/1991,194.78,194.78,196,192.75,,-0.63%
03/11/1991,196.02,196.02,197,195.75,,-0.17%
03/08/1991,196.35,196.35,198.25,195.75,,0.03%
03/07/1991,196.3,196.3,196.5,193.25,,1.24%
03/06/1991,193.9,193.9,194,189.5,,2.32%
03/05/1991,189.5,189.5,189.5,188,,0.79%
03/04/1991,188.01,188.01,188.01,187.25,,0.37%
03/01/1991,187.31,187.31,188.5,187.25,,-0.61%
02/28/1991,188.46,188.46,191,187,,0.80%
02/27/1991,186.96,186.96,187,184.25,,0.52%
02/26/1991,185.99,185.99,187.5,183.5,,1.32%
02/25/1991,183.56,183.56,184.5,178.75,,2.62%
02/22/1991,178.87,178.87,179.25,176.25,,1.52%
02/21/1991,176.19,176.19,176.5,175.75,,-0.09%
02/20/1991,176.35,176.35,177,175.25,,0.31%
02/19/1991,175.8,175.8,176,173.5,,1.40%
02/18/1991,173.38,173.38,173.5,171.25,,1.21%
02/15/1991,171.3,171.3,173.5,166.75,,2.72%
02/14/1991,166.77,166.77,167,166,,0.08%
02/13/1991,166.64,166.64,167.5,166,,-0.51%
02/12/1991,167.49,167.49,169.5,167.49,,-0.18%
02/11/1991,167.79,167.79,168.5,167,,-0.23%
02/08/1991,168.18,168.18,168.25,164.5,,1.96%
02/07/1991,164.94,164.94,169.75,164.75,,-2.79%
02/06/1991,169.67,169.67,171,169.25,,-0.82%
02/05/1991,171.07,171.07,173.5,170.5,,-0.40%
02/04/1991,171.75,171.75,172.25,169.75,,1.21%
02/01/1991,169.7,169.7,169.75,167.75,,0.60%
01/31/1991,168.69,168.69,171.75,168.5,,-0.09%
01/30/1991,168.85,168.85,169,165.75,,0.90%
01/29/1991,167.35,167.35,169.25,164.5,,1.79%
01/28/1991,164.41,164.41,164.5,157.25,,4.51%
01/25/1991,157.31,157.31,158,155.75,,1.02%
01/24/1991,155.72,155.72,156.25,153.5,,1.41%
01/23/1991,153.56,153.56,154,151.25,,1.31%
01/22/1991,151.57,151.57,151.57,148.75,,1.30%
01/21/1991,149.62,149.62,152.5,149.5,,-1.91%
01/18/1991,152.54,152.54,153.25,152,,-0.11%
01/17/1991,152.71,152.71,153,141.75,,7.75%
01/16/1991,141.72,141.72,141.75,139.75,,1.43%
01/15/1991,139.72,139.72,140.25,139,,0.43%
01/14/1991,139.12,139.12,143.5,138.75,,-2.97%
01/11/1991,143.38,143.38,145.25,142,,1.03%
01/10/1991,141.92,141.92,142.25,140.25,,0.09%
01/09/1991,141.79,141.79,142,138.25,,2.56%
01/08/1991,138.25,138.25,140.5,137.5,,-1.58%
01/07/1991,140.47,140.47,144.25,140.47,,-2.69%
01/04/1991,144.35,144.35,145.25,144.25,,-0.57%
01/03/1991,145.18,145.18,145.25,144.25,,-0.01%
01/02/1991,145.19,145.19,150.25,145.19,,-3.42%
12/28/1990,150.33,150.33,150.5,148.5,,1.06%
12/27/1990,148.75,148.75,149.25,147.5,,-0.31%
12/21/1990,149.22,149.22,149.5,148.5,,0.23%
12/20/1990,148.88,148.88,152.75,148.75,,-2.38%
12/19/1990,152.51,152.51,152.75,150.75,,1.24%
12/18/1990,150.64,150.64,152,150.64,,-0.56%
12/17/1990,151.49,151.49,155,151.25,,-2.20%
12/14/1990,154.9,154.9,156,154.75,,-0.49%
12/13/1990,155.67,155.67,156.25,154.75,,0.67%
12/12/1990,154.63,154.63,156.25,153.5,,-1.11%
12/11/1990,156.36,156.36,158.75,156,,-1.37%
12/10/1990,158.53,158.53,159.5,158.53,,0.21%
12/07/1990,158.19,158.19,158.75,157.5,,0.13%
12/06/1990,157.98,157.98,158.25,152.75,,3.43%
12/05/1990,152.74,152.74,153.5,152,,0.48%
12/04/1990,152.01,152.01,154.75,151.75,,-0.21%
12/03/1990,152.33,152.33,152.75,145,,5.13%
11/30/1990,144.89,144.89,145,140.5,,1.98%
11/29/1990,142.07,142.07,142.25,140,,0.53%
11/28/1990,141.32,141.32,141.5,138.5,,1.46%
11/27/1990,139.28,139.28,141,139.25,,-1.18%
11/26/1990,140.94,140.94,142.5,140.75,,-1.07%
11/23/1990,142.46,142.46,145,142.25,,-1.68%
11/22/1990,144.89,144.89,146.5,144.75,,-1.14%
11/21/1990,146.56,146.56,148.5,146.5,,-1.23%
11/20/1990,148.38,148.38,150.25,148.38,,-1.22%
11/19/1990,150.21,150.21,151.5,150.21,,-0.44%
11/16/1990,150.87,150.87,151,150,,-0.03%
11/15/1990,150.91,150.91,151,149.5,,0.47%
11/14/1990,150.2,150.2,153,150.2,,-1.79%
11/13/1990,152.94,152.94,153.5,149.75,,2.18%
11/12/1990,149.68,149.68,149.75,148,,1.17%
11/09/1990,147.95,147.95,148.5,147.75,,-0.02%
11/08/1990,147.98,147.98,150.25,147.98,,-1.51%
11/07/1990,150.25,150.25,153,150.25,,-1.87%
11/06/1990,153.11,153.11,153.5,152.75,,-0.10%
11/05/1990,153.27,153.27,154.5,153.25,,-0.33%
11/02/1990,153.77,153.77,154.25,153.5,,-0.14%
11/01/1990,153.98,153.98,155.5,153.75,,-0.95%
10/31/1990,155.46,155.46,156.5,154.75,,-0.61%
10/30/1990,156.42,156.42,159.25,156.25,,-1.72%
10/29/1990,159.16,159.16,161,159,,-1.20%
10/26/1990,161.09,161.09,163,161,,-1.20%
10/25/1990,163.05,163.05,163.25,162.25,,0.49%
10/24/1990,162.26,162.26,164,162.25,,-1.06%
10/23/1990,164,164,164.25,162,,1.18%
10/22/1990,162.09,162.09,162.25,157.25,,3.09%
10/19/1990,157.23,157.23,158.25,156.5,,-0.10%
10/18/1990,157.38,157.38,157.5,152.25,,0.68%
10/17/1990,156.31,156.31,163.25,156,,-4.26%
10/16/1990,163.26,163.26,165.25,163,,-0.99%
10/15/1990,164.89,164.89,165,164.25,,0.30%
10/12/1990,164.4,164.4,166.25,164.25,,-0.67%
10/11/1990,165.51,165.51,166,165,,-0.22%
10/10/1990,165.87,165.87,168.25,164.5,,-1.35%
10/09/1990,168.14,168.14,169,167,,-0.47%
10/08/1990,168.94,168.94,169.5,163.5,,3.30%
10/05/1990,163.54,163.54,167.25,163.5,,-2.19%
10/04/1990,167.2,167.2,168.25,166,,0.67%
10/03/1990,166.09,166.09,170.75,166,,-2.80%
10/02/1990,170.87,170.87,171.75,161.75,,5.70%
10/01/1990,161.66,161.66,162.5,151.25,,6.97%
09/28/1990,151.12,151.12,158,149.25,,-4.35%
09/27/1990,158,158,162,155.75,,-2.41%
09/26/1990,161.91,161.91,166.25,160.25,,-2.42%
09/25/1990,165.92,165.92,172.25,163.75,,-3.61%
09/24/1990,172.14,172.14,178.25,171.5,,-3.43%
09/21/1990,178.26,178.26,182,177.75,,-2.08%
09/20/1990,182.04,182.04,182.75,181.5,,-0.38%
09/19/1990,182.73,182.73,184.5,182.5,,0.18%
09/18/1990,182.41,182.41,187.5,182.25,,-2.75%
09/17/1990,187.56,187.56,190,187.5,,-1.32%
09/14/1990,190.06,190.06,191.25,190,,-0.67%
09/13/1990,191.34,191.34,192.25,191.25,,0.03%
09/12/1990,191.29,191.29,192.25,190.5,,0.37%
09/11/1990,190.59,190.59,192.25,190.5,,-0.85%
09/10/1990,192.22,192.22,192.75,190.75,,0.79%
09/07/1990,190.72,190.72,191,189.75,,0.06%
09/06/1990,190.6,190.6,192.25,190.5,,-0.50%
09/05/1990,191.56,191.56,192.25,191.5,,0.08%
09/04/1990,191.4,191.4,195.25,191.4,,-1.95%
09/03/1990,195.21,195.21,197,195,,-0.92%
08/31/1990,197.02,197.02,199.25,196.75,,-1.09%
08/30/1990,199.2,199.2,200,197.75,,0.71%
08/29/1990,197.79,197.79,197.79,195.25,,1.17%
08/28/1990,195.51,195.51,199.5,195.25,,0.11%
08/27/1990,195.29,195.29,195.29,184.75,,5.75%
08/24/1990,184.68,184.68,184.75,181.75,,1.66%
08/23/1990,181.67,181.67,189.5,181.25,,-4.17%
08/22/1990,189.57,189.57,190.25,186.25,,-0.31%
08/21/1990,190.16,190.16,197.5,190.16,,-3.02%
08/20/1990,196.09,196.09,201.25,194.75,,-2.31%
08/17/1990,200.72,200.72,207.5,200.25,,-3.31%
08/16/1990,207.59,207.59,209.75,207.5,,-0.99%
08/15/1990,209.66,209.66,210.75,209.25,,0.22%
08/14/1990,209.21,209.21,210.25,207,,1.02%
08/13/1990,207.09,207.09,212.5,207,,-2.56%
08/10/1990,212.53,212.53,213,212,,-0.03%
08/09/1990,212.6,212.6,212.75,209.5,,1.46%
08/08/1990,209.54,209.54,213.5,209.25,,-1.48%
08/07/1990,212.69,212.69,214,209.25,,0.58%
08/06/1990,211.46,211.46,223.75,211.46,,-5.48%
08/03/1990,223.71,223.71,224.75,223.25,,-0.42%
08/02/1990,224.66,224.66,228.75,224.66,,-1.84%
08/01/1990,228.86,228.86,228.86,227.75,,0.43%
07/31/1990,227.87,227.87,228,225.25,,1.21%
07/30/1990,225.15,225.15,226.75,225,,-0.65%
07/27/1990,226.62,226.62,226.75,225.5,,0.35%
07/26/1990,225.84,225.84,226.25,225.25,,0.07%
07/25/1990,225.68,225.68,226.25,225.25,,0.19%
07/24/1990,225.25,225.25,227.25,225,,-0.93%
07/23/1990,227.37,227.37,228.75,227.25,,-0.57%
07/20/1990,228.68,228.68,229,228.5,,0.01%
07/19/1990,228.66,228.66,228.75,228,,0.11%
07/18/1990,228.4,228.4,229.25,228.25,,-0.34%
07/17/1990,229.17,229.17,230,229,,0.01%
07/16/1990,229.15,229.15,230.25,229,,-0.46%
07/13/1990,230.2,230.2,231,229.75,,0.06%
07/12/1990,230.07,230.07,230.25,229.25,,0.33%
07/11/1990,229.32,229.32,230.25,229.25,,-0.36%
07/10/1990,230.15,230.15,230.5,230,,0.05%
07/09/1990,230.03,230.03,230.5,229.75,,-0.10%
07/06/1990,230.26,230.26,230.75,230,,-0.24%
07/05/1990,230.81,230.81,231.25,230.5,,-0.05%
07/04/1990,230.93,230.93,232,228.75,,0.95%
07/03/1990,228.76,228.76,228.76,226.25,,1.14%
07/02/1990,226.19,226.19,226.25,225.75,,0.21%
06/29/1990,225.71,225.71,226.25,225,,0.23%
06/28/1990,225.19,225.19,225.25,222.75,,1.02%
06/27/1990,222.91,222.91,223,221.75,,0.55%
06/26/1990,221.7,221.7,222,220.75,,0.44%
06/25/1990,220.72,220.72,220.75,219.25,,0.45%
06/21/1990,219.74,219.74,220,218.5,,0.59%
06/20/1990,218.45,218.45,218.5,216.75,,0.82%
06/19/1990,216.67,216.67,217.5,216.25,,-0.33%
06/18/1990,217.38,217.38,218,217,,0.21%
06/15/1990,216.93,216.93,217.25,215.75,,0.53%
06/14/1990,215.79,215.79,217.25,215.5,,-0.61%
06/13/1990,217.11,217.11,218.25,217,,-0.51%
06/12/1990,218.23,218.23,219,217.5,,0.31%
06/11/1990,217.55,217.55,218.75,217.5,,-0.57%
06/08/1990,218.8,218.8,219,218,,0.39%
06/07/1990,217.94,217.94,218.5,217.25,,-0.23%
06/06/1990,218.44,218.44,220.75,217.5,,-1.02%
06/05/1990,220.69,220.69,222.5,216.25,,2.05%
06/01/1990,216.25,216.25,217,215.5,,0.34%
05/31/1990,215.52,215.52,216,214.5,,0.43%
05/30/1990,214.6,214.6,215.25,214,,0.33%
05/29/1990,213.9,213.9,216.75,213.75,,-1.08%
05/28/1990,216.23,216.23,216.75,213,,1.49%
05/25/1990,213.06,213.06,213.25,210.25,,1.38%
05/23/1990,210.15,210.15,210.25,208.75,,0.73%
05/22/1990,208.63,208.63,208.75,207.5,,0.53%
05/21/1990,207.54,207.54,208.5,207,,0.27%
05/18/1990,206.99,206.99,207.25,205.75,,0.39%
05/17/1990,206.19,206.19,206.25,203.5,,1.36%
05/16/1990,203.43,203.43,205.5,202.75,,-0.98%
05/15/1990,205.45,205.45,206.25,205.25,,-0.32%
05/14/1990,206.1,206.1,206.25,203.75,,1.14%
05/11/1990,203.78,203.78,203.78,200.75,,1.47%
05/10/1990,200.82,200.82,200.82,198.75,,1.04%
05/09/1990,198.75,198.75,199,195,,1.91%
05/08/1990,195.03,195.03,195.25,194.25,,0.32%
05/07/1990,194.41,194.41,194.5,193,,0.76%
05/04/1990,192.95,192.95,193,191.75,,0.61%
05/03/1990,191.78,191.78,192,191.25,,0.27%
05/02/1990,191.26,191.26,191.5,191,,0.19%
04/30/1990,190.89,190.89,193,190.75,,-1.07%
04/27/1990,192.95,192.95,194.5,192.75,,-0.74%
04/26/1990,194.38,194.38,194.5,193.5,,0.42%
04/25/1990,193.56,193.56,194.25,193,,-0.18%
04/24/1990,193.91,193.91,196,193.75,,-1.07%
04/23/1990,196,196,196.5,196,,-0.03%
04/20/1990,196.06,196.06,196.25,193.5,,1.32%
04/19/1990,193.51,193.51,193.75,192.75,,0.38%
04/18/1990,192.78,192.78,192.78,190.75,,1.11%
04/17/1990,190.67,190.67,190.75,189,,0.93%
04/12/1990,188.92,188.92,189.25,188.75,,0.01%
04/11/1990,188.9,188.9,189.5,188.75,,-0.34%
04/10/1990,189.55,189.55,189.75,189.5,,-0.07%
04/09/1990,189.68,189.68,189.75,189.25,,0.26%
04/06/1990,189.19,189.19,189.25,187.25,,1.00%
04/05/1990,187.31,187.31,187.5,187,,-0.03%
04/04/1990,187.36,187.36,187.5,186.25,,0.59%
04/03/1990,186.27,186.27,186.27,184.75,,0.69%
04/02/1990,184.99,184.99,188,184.75,,-1.54%
03/30/1990,187.88,187.88,189,187.25,,-0.63%
03/29/1990,189.07,189.07,190,189,,-0.49%
03/28/1990,190,190,190.75,190,,-0.31%
03/27/1990,190.6,190.6,191,190.5,,-0.25%
03/26/1990,191.08,191.08,191.25,190.75,,0.20%
03/23/1990,190.69,190.69,191,190.5,,-0.18%
03/22/1990,191.03,191.03,191.5,190.5,,0.18%
03/21/1990,190.69,190.69,190.75,188.5,,1.03%
03/20/1990,188.75,188.75,188.75,187.75,,0.50%
03/19/1990,187.81,187.81,189.75,187.75,,-1.00%
03/16/1990,189.71,189.71,190.25,189.71,,-0.26%
03/15/1990,190.2,190.2,190.75,189.75,,0.27%
